city,state,zipcode,bedrooms,bathrooms,price,yearBuilt,lotSize,livingArea,daysOnZillow,monthlyHoaFee,latitude,longitude,homeType,streetAddress,zestimate,propertyTaxRate,bedrooms_missing,bathrooms_missing,yearBuilt_missing,livingArea_missing,price_per_sqft
Washington,DC,20036,6.0,5.0,4000000,1890.0,1200.0,5258.0,28,0.0,38.90942,-77.03871,TOWNHOUSE,1420 17th St NW,3780400.0,0.58,0,0,0,0,760.7455306200076
Washington,DC,20037,1.0,1.0,604900,2024.0,9278.752391886721,667.0,72,0.0,38.9042,-77.05391,CONDO,"305 Plan, 2525 PENN",589100.0,0.58,0,0,0,0,906.8965517241379
Washington,DC,20036,1.0,1.0,420000,1914.0,9278.752391886721,0.0,13,564.0,38.90935,-77.03995,CONDO,1734 P St NW APT 43,414400.0,0.0,0,0,0,0,inf
Washington,DC,20036,0.0,1.0,240000,1916.0,9278.752391886721,435.0,49,415.0,38.91071,-77.03874,CONDO,1526 17th St NW #107,224500.0,0.0,0,0,0,0,551.7241379310345
Washington,DC,20037,1.0,1.0,549000,1971.0,9278.752391886721,941.0,29,1829.0,38.898373,-77.05531,CONDO,700 New Hampshire Ave NW #320,530000.0,0.0,0,0,0,0,583.4218916046759
Washington,DC,20036,1.0,1.0,635000,2017.0,9278.752391886721,679.0,82,763.0,38.90738,-77.03996,CONDO,1745 N St NW UNIT 112,612800.0,0.58,0,0,0,0,935.19882179676
Washington,DC,20037,1.0,1.0,775000,1971.0,9278.752391886721,1100.0,33,1699.0,38.89924,-77.05502,CONDO,2510 Virginia Ave NW #401-N,747600.0,0.0,0,0,0,0,704.5454545454545
Washington,DC,20037,3.0,4.0,3795000,2017.0,9278.752391886721,2857.0,267,3715.0,38.90414,-77.05137,CONDO,1111 24th St NW UNIT 73,3548800.0,0.58,0,0,0,0,1328.316415820791
Washington,DC,20036,5.0,4.0,3100000,1900.0,1494.0,5220.0,245,0.0,38.90704,-77.03882,TOWNHOUSE,1230 17th St NW,3003500.0,0.58,0,0,0,0,593.8697318007663
Herndon,VA,20171,5.0,4.0,1299000,1976.0,30971.0,2950.0,1,8.0,38.90659,-77.37223,SINGLE_FAMILY,2964 Fort Lee St,1273600.0,0.98,0,0,0,0,440.33898305084745
Washington,DC,20037,1.0,1.0,719900,2017.0,9278.752391886721,750.0,92,981.0,38.90411,-77.05122,CONDO,1111 24th St NW UNIT 58,692800.0,0.58,0,0,0,0,959.8666666666667
Washington,DC,20036,0.0,1.0,305000,1968.0,9278.752391886721,439.0,110,543.0,38.90934,-77.03937,CONDO,1718 P St NW APT T19,286200.0,0.58,0,0,0,0,694.760820045558
Fairfax,VA,22033,4.0,2.0,575000,1968.0,11115.0,1950.0,13,0.0,38.87256,-77.39563,SINGLE_FAMILY,4219 Majestic Ln,735500.0,0.98,0,0,0,0,294.87179487179486
Sterling,VA,20164,4.0,3.0,699900,1984.0,15245.0,2042.0,6,11.0,38.98887,-77.40245,SINGLE_FAMILY,115 Red Oak Ln,668200.0,0.8,0,0,0,0,342.75220372184134
Herndon,VA,20170,4.0,3.0,725000,1983.0,11496.0,2744.0,1,6.0,38.99554,-77.37533,SINGLE_FAMILY,1427 Valley Mill Ct,750300.0,0.98,0,0,0,0,264.2128279883382
Ashburn,VA,20148,4.0,5.0,730000,2016.0,1742.0,2080.0,1,170.0,38.9959,-77.50096,TOWNHOUSE,43379 Southland St,720000.0,0.8,0,0,0,0,350.96153846153845
Reston,VA,20191,5.0,3.0,910000,1978.0,17211.0,2790.0,1,68.0,38.92865,-77.37323,SINGLE_FAMILY,2473 Freetown Dr,,0.98,0,0,0,0,326.1648745519713
Fairfax,VA,22033,4.0,2.0,679900,1970.0,8788.0,1680.0,2,0.0,38.87486,-77.40507,SINGLE_FAMILY,13224 Pearsall Ln,703800.0,0.98,0,0,0,0,404.70238095238096
Washington,DC,20037,0.0,1.0,205000,1955.0,9278.752391886721,642.0,16,1002.0,38.89909,-77.05252,CONDO,2475 Virginia Ave NW #923,193700.0,0.0,0,0,0,0,319.3146417445483
Herndon,VA,20171,4.0,3.0,725000,1979.0,13504.0,2274.0,5,19.0,38.92658,-77.3974,SINGLE_FAMILY,2803 Classic Ct,740700.0,0.98,0,0,0,0,318.82145998240986
Herndon,VA,20171,4.0,3.0,700000,1979.0,11016.0,1804.0,5,19.0,38.92904,-77.39472,SINGLE_FAMILY,12905 Framingham Ct,745500.0,0.98,0,0,0,0,388.02660753880264
Washington,DC,20037,0.0,1.0,315000,1940.0,9278.752391886721,462.0,14,294.0,38.90456,-77.05122,CONDO,1121 24th St NW APT 1,306600.0,0.58,0,0,0,0,681.8181818181819
Fairfax,VA,22033,3.0,3.0,699900,2021.0,9278.752391886721,1634.0,6,317.0,38.87471,-77.37304,TOWNHOUSE,12335 Azure Ln #55,715700.0,0.98,0,0,0,0,428.3353733170135
Chantilly,VA,20152,3.0,4.0,775000,1997.0,5663.0,2408.0,7,108.0,38.89896,-77.50107,SINGLE_FAMILY,25949 Rachel Hill Dr,786800.0,0.8,0,0,0,0,321.843853820598
Sterling,VA,20164,3.0,2.0,385000,1975.0,1742.0,1280.0,50,83.0,38.99592,-77.4095,TOWNHOUSE,713 Colonial Ave,378700.0,0.8,0,0,0,0,300.78125
Washington,DC,20032,1.0,1.0,64999,1949.0,9278.752391886721,800.0,7,0.0,38.82286,-77.00584,CONDO,4725 1st St SW APT 102,59200.0,0.58,0,0,0,0,81.24875
Washington,DC,20032,3.0,2.0,379900,1942.0,9278.752391886721,1440.0,33,0.0,38.84449,-76.99967,SINGLE_FAMILY,347 Parkland Pl SE,367100.0,0.58,0,0,0,0,263.81944444444446
Washington,DC,20032,4.0,3.0,349000,1947.0,3060.0,1548.0,122,0.0,38.8297,-77.00563,MULTI_FAMILY,4118 1st St SE,337600.0,0.58,0,0,0,0,225.45219638242895
Reston,VA,20191,3.0,3.0,514990,1980.0,1120.0,1260.0,2,105.0,38.93607,-77.36512,TOWNHOUSE,2364 Hunters Square Ct,534600.0,0.98,0,0,0,0,408.72222222222223
Washington,DC,20032,3.0,4.0,400200,2022.0,1073.0,1548.0,41,100.0,38.84548,-76.9944,TOWNHOUSE,830 Heights Aly SE LOT 931,,0.58,0,0,0,0,258.52713178294573
Washington,DC,20032,4.0,4.0,590000,2004.0,3086.0,2140.0,6,0.0,38.84187,-76.99616,SINGLE_FAMILY,3303 7th St SE,,0.58,0,0,0,0,275.70093457943926
Washington,DC,20032,3.0,3.0,415000,1952.0,2475.0,1599.0,244,0.0,38.82879,-76.99489,SINGLE_FAMILY,791 Barnaby St SE,,0.58,0,0,0,0,259.53721075672297
Washington,DC,20032,3.0,4.0,460000,2006.0,640.0,1412.0,28,160.0,38.82803,-77.00952,TOWNHOUSE,77 Danbury St SW,444500.0,0.58,0,0,0,0,325.77903682719545
Washington,DC,20032,2.0,1.0,129500,1953.0,9278.752391886721,706.0,201,421.0,38.82987,-76.9957,CONDO,709 Brandywine St SE APT 101,122200.0,0.58,0,0,0,0,183.42776203966005
Washington,DC,20032,3.0,2.0,300000,1951.0,2420.0,1024.0,34,0.0,38.83028,-76.99638,SINGLE_FAMILY,674 Brandywine St SE,,0.58,0,0,0,0,292.96875
Washington,DC,20032,4.0,2.0,390000,1950.0,3125.0,1775.0,244,0.0,38.83344,-76.99786,SINGLE_FAMILY,521 Foxhall Pl SE,,0.58,0,0,0,0,219.71830985915494
Washington,DC,20032,4.0,3.0,399999,1949.0,2926.0,1412.0,53,0.0,38.82587,-77.01007,SINGLE_FAMILY,98 Elmira St SW,378900.0,0.58,0,0,0,0,283.2854107648725
Washington,DC,20032,2.0,1.0,103000,2002.0,9278.752391886721,815.0,400,314.0,38.83542,-77.00687,CONDO,10 Halley Pl SE APT 203,,0.58,0,0,0,0,126.38036809815951
Reston,VA,20191,3.0,2.0,520000,1973.0,1260.0,1500.0,19,129.0,38.94031,-77.36756,TOWNHOUSE,2222 Lofty Heights Pl,519600.0,0.98,0,0,0,0,346.6666666666667
Washington,DC,20032,3.0,2.0,419900,1949.0,1870.0,1479.0,212,0.0,38.82942,-76.99927,TOWNHOUSE,502 Chesapeake St SE,408500.0,0.58,0,0,0,0,283.9080459770115
Washington,DC,20032,2.0,2.0,229000,1955.0,9278.752391886721,1032.0,359,415.0,38.84255,-76.99539,CONDO,3221 8th St SE APT 3,215400.0,0.58,0,0,0,0,221.89922480620154
Washington,DC,20032,3.0,2.0,484900,1941.0,5708.0,1954.0,119,0.0,38.82847,-77.01001,SINGLE_FAMILY,138 Chesapeake St SW,456600.0,0.58,0,0,0,0,248.15762538382805
Washington,DC,20032,2.0,1.0,140000,1950.0,9278.752391886721,679.0,6,534.0,38.83285,-76.99098,CONDO,3874 9th St SE APT 201,,0.58,0,0,0,0,206.18556701030928
Washington,DC,20032,4.0,3.0,450000,1966.0,3750.0,2268.0,22,0.0,38.82938,-77.01141,SINGLE_FAMILY,56 Brandywine St SW,430100.0,0.58,0,0,0,0,198.4126984126984
Washington,DC,20032,3.0,2.0,390000,1977.0,1206.0,1572.0,33,29.0,38.8492,-77.00492,TOWNHOUSE,220 Newcomb St SE,379600.0,0.58,0,0,0,0,248.0916030534351
Washington,DC,20032,3.0,2.0,330000,1949.0,2750.0,1416.0,60,0.0,38.83369,-77.00445,SINGLE_FAMILY,133 Mississippi Ave SE,322100.0,0.58,0,0,0,0,233.05084745762713
Washington,DC,20032,2.0,2.0,369999,1951.0,2750.0,1206.0,91,0.0,38.83079,-76.99753,TOWNHOUSE,623 Atlantic St SE,359200.0,0.58,0,0,0,0,306.7985074626866
Washington,DC,20032,4.0,3.0,505000,1940.0,4560.0,1894.0,59,0.0,38.83345,-77.00928,SINGLE_FAMILY,3918 1st St SW,477700.0,0.58,0,0,0,0,266.6314677930306
Washington,DC,20032,3.0,3.0,439999,1942.0,2461.0,1436.0,54,0.0,38.82722,-77.01089,SINGLE_FAMILY,131 Darrington St SW,419400.0,0.58,0,0,0,0,306.4059888579387
Washington,DC,20032,3.0,3.0,529900,1941.0,1566.0,1682.0,48,0.0,38.84525,-76.9995,MULTI_FAMILY,550 Malcolm X Ave SE,513200.0,0.58,0,0,0,0,315.04161712247327
Washington,DC,20032,3.0,4.0,545000,2023.0,2989.0,0.0,96,0.0,38.83366,-77.00554,TOWNHOUSE,3830 1st St SE,535800.0,0.58,0,0,0,0,inf
Washington,DC,20037,3.0,3.0,2795000,2008.0,9278.752391886721,2337.0,124,3586.0,38.904922,-77.04863,CONDO,1177 22nd St NW UNIT 8D,2647800.0,0.58,0,0,0,0,1195.9777492511766
Washington,DC,20032,2.0,1.0,177000,2002.0,9278.752391886721,810.0,84,378.0,38.83546,-77.00657,CONDO,12 Halley Pl SE APT 303,168100.0,0.58,0,0,0,0,218.5185185185185
Falls Church,VA,22041,3.0,2.0,625000,1951.0,12919.0,1950.0,0,0.0,38.83934,-77.15635,SINGLE_FAMILY,6342 Dogwood Pl,,0.98,0,0,0,0,320.5128205128205
Silver Spring,MD,20902,4.0,2.0,310000,1958.0,6534.0,1558.0,12,0.0,39.0531,-77.055,SINGLE_FAMILY,2654 Cory Ter,,0.81,0,0,0,0,198.97304236200256
Falls Church,VA,22042,3.0,2.0,630000,1952.0,11485.0,1188.0,5,0.0,38.86381,-77.1817,SINGLE_FAMILY,6821 Donahue Ct,655200.0,0.98,0,0,0,0,530.3030303030303
Washington,DC,20032,4.0,4.0,499990,2024.0,9278.752391886721,1210.0,39,0.0,38.845356,-76.9936,SINGLE_FAMILY,"The Cypress Plan, District Towns at St. Elizabeths East",490800.0,0.58,0,0,0,0,413.21487603305786
Alexandria,VA,22310,4.0,2.0,659999,1955.0,10500.0,988.0,1,0.0,38.77978,-77.09978,SINGLE_FAMILY,6311 Prospect Ter,431100.0,0.98,0,0,0,0,668.0151821862348
Falls Church,VA,22041,4.0,2.0,695000,1954.0,16205.0,1377.0,4,0.0,38.83932,-77.16696,SINGLE_FAMILY,3904 Whispering Ln,,0.98,0,0,0,0,504.720406681191
Alexandria,VA,22303,5.0,3.0,699900,1955.0,7840.0,2375.0,1,0.0,38.78574,-77.08157,SINGLE_FAMILY,2821 School St,727800.0,0.98,0,0,0,0,294.69473684210527
Falls Church,VA,22044,2.0,2.0,275000,1964.0,9278.752391886721,1092.0,47,1425.0,38.87847,-77.15359,CONDO,600 Roosevelt Blvd APT 312,265200.0,1.07,0,0,0,0,251.83150183150184
Alexandria,VA,22304,2.0,2.0,275000,1978.0,9278.752391886721,1002.0,6,699.0,38.80853,-77.13706,CONDO,5911 Edsall Rd APT 813,275600.0,0.97,0,0,0,0,274.4510978043912
Silver Spring,MD,20901,5.0,3.0,675000,1941.0,5831.0,1920.0,1,0.0,39.01915,-77.01841,SINGLE_FAMILY,9925 Markham St,,0.81,0,0,0,0,351.5625
Alexandria,VA,22314,3.0,4.0,995000,1979.0,9278.752391886721,2031.0,55,676.0,38.79866,-77.04939,TOWNHOUSE,680 S Columbus St,962600.0,0.97,0,0,0,0,489.90645002461844
Falls Church,VA,22041,4.0,3.0,1150000,1954.0,14667.0,2767.0,5,41.0,38.84289,-77.16281,SINGLE_FAMILY,6519 Jay Miller Dr,1092400.0,0.98,0,0,0,0,415.61257679797615
Alexandria,VA,22304,3.0,3.0,365000,1974.0,9278.752391886721,1460.0,5,1034.0,38.81796,-77.12775,CONDO,5500 Holmes Run Pkwy APT 105,,0.97,0,0,0,0,250.0
Washington,DC,20012,3.0,3.0,549000,1948.0,2027.0,1632.0,71,0.0,38.98214,-77.02425,SINGLE_FAMILY,7527 8th St NW,,0.58,0,0,0,0,336.3970588235294
Washington,DC,20020,4.0,3.0,724900,1926.0,3314.0,2647.0,6,0.0,38.86908,-76.9712,SINGLE_FAMILY,1711 25th St SE,710400.0,0.58,0,0,0,0,273.8571968265961
Alexandria,VA,22310,3.0,3.0,549900,1962.0,10543.0,2135.0,2,0.0,38.78695,-77.10805,SINGLE_FAMILY,4313 Javins Dr,562400.0,0.98,0,0,0,0,257.56440281030444
Alexandria,VA,22312,4.0,3.0,785000,1969.0,12574.0,2501.0,12,0.0,38.8311,-77.13683,SINGLE_FAMILY,4205 Stanby Ct,820300.0,0.98,0,0,0,0,313.87445021991203
Alexandria,VA,22303,2.0,1.0,209900,1967.0,9278.752391886721,849.0,110,673.0,38.79549,-77.07787,CONDO,2630 Fort Farnsworth Rd #149,198500.0,0.98,0,0,0,0,247.23203769140164
Washington,DC,20020,2.0,2.0,449999,1935.0,8250.0,1860.0,20,0.0,38.86085,-76.95867,SINGLE_FAMILY,2326 Branch Ave SE,,0.58,0,0,0,0,241.93494623655914
Falls Church,VA,22046,2.0,2.0,514900,1948.0,9278.752391886721,787.0,6,356.0,38.88343,-77.17904,TOWNHOUSE,431 Hampton Ct #137,,1.07,0,0,0,0,654.2566709021601
Washington,DC,20020,4.0,2.0,474990,1947.0,2281.0,1536.0,6,0.0,38.86588,-76.94554,TOWNHOUSE,1652 Fort Dupont St SE,522200.0,0.58,0,0,0,0,309.23828125
Washington,DC,20012,2.0,2.0,399000,2022.0,9278.752391886721,1080.0,176,112.0,38.97822,-77.02677,CONDO,1103 Fern St NW #2,386900.0,0.58,0,0,0,0,369.44444444444446
Washington,DC,20020,3.0,3.0,469900,1999.0,2400.0,1708.0,1,84.0,38.84508,-76.97548,TOWNHOUSE,1913 Trenton Pl SE,467500.0,0.58,0,0,0,0,275.11709601873537
Washington,DC,20020,3.0,2.0,525000,1905.0,2928.0,1932.0,1,0.0,38.8653,-76.98095,SINGLE_FAMILY,1630 U St SE,525600.0,0.58,0,0,0,0,271.7391304347826
Washington,DC,20020,2.0,2.0,144900,1967.0,9278.752391886721,882.0,100,350.0,38.86033,-76.98525,CONDO,2301 Pitts Pl SE APT 103,134000.0,0.58,0,0,0,0,164.28571428571428
Washington,DC,20012,6.0,4.0,1399990,1916.0,9450.0,4026.0,48,0.0,38.97022,-77.01137,SINGLE_FAMILY,6609 1st St NW,1336400.0,0.58,0,0,0,0,347.7372081470442
Washington,DC,20020,2.0,1.0,90000,1963.0,9278.752391886721,852.0,2,469.0,38.87304,-76.97694,CONDO,1920 Naylor Rd SE APT 107,87000.0,0.58,0,0,0,0,105.63380281690141
Washington,DC,20020,2.0,3.0,325000,1935.0,9278.752391886721,1413.0,34,468.0,38.86986,-76.9785,CONDO,1810 Minnesota Ave SE APT 102,,0.58,0,0,0,0,230.0070771408351
Washington,DC,20012,1.0,1.0,169900,1960.0,9278.752391886721,850.0,71,903.0,38.96864,-77.03372,CONDO,6445 Luzon Ave NW APT 104,,0.0,0,0,0,0,199.88235294117646
Falls Church,VA,22042,3.0,2.0,849000,1942.0,24436.0,1730.0,6,0.0,38.86434,-77.17034,SINGLE_FAMILY,3124 Holmes Run Rd,878100.0,0.98,0,0,0,0,490.7514450867052
Washington,DC,20012,4.0,5.0,2750000,1972.0,9919.0,5985.0,94,0.0,38.99164,-77.04357,SINGLE_FAMILY,8165 E Beach Dr NW,,0.58,0,0,0,0,459.4820384294068
Washington,DC,20020,2.0,1.0,109900,1943.0,9278.752391886721,902.0,447,333.0,38.85361,-76.96276,CONDO,2825 31st St SE #A489,,0.0,0,0,0,0,121.84035476718404
Washington,DC,20020,3.0,3.0,525000,2023.0,1296.0,1440.0,167,0.0,38.864643,-76.98228,SINGLE_FAMILY,1600 V St SE,,0.58,0,0,0,0,364.5833333333333
Washington,DC,20012,2.0,2.0,499900,2022.0,9278.752391886721,1005.0,15,262.0,38.98282,-77.02681,CONDO,7700 Georgia Ave NW #304,492000.0,0.58,0,0,0,0,497.41293532338307
Washington,DC,20020,4.0,4.0,699714,1920.0,3793.0,2215.0,5,0.0,38.86878,-76.97071,SINGLE_FAMILY,1714 25th St SE,692300.0,0.58,0,0,0,0,315.8979683972912
Washington,DC,20012,3.0,1.0,427500,1918.0,5000.0,1710.0,55,0.0,38.9705,-77.00893,SINGLE_FAMILY,6614 Eastern Ave NW,,0.58,0,0,0,0,250.0
Washington,DC,20020,2.0,1.0,339000,1942.0,2315.0,1286.0,17,0.0,38.86918,-76.94649,SINGLE_FAMILY,1517 Fort Davis St SE,314000.0,0.58,0,0,0,0,263.6080870917574
Washington,DC,20012,2.0,1.0,575000,1952.0,2822.0,1150.0,7,0.0,38.96838,-77.0111,SINGLE_FAMILY,67 Underwood St NW,432400.0,0.58,0,0,0,0,500.0
Washington,DC,20020,4.0,3.0,569900,1937.0,1896.0,2193.0,19,0.0,38.86806,-76.97929,SINGLE_FAMILY,1801 18th St SE,552500.0,0.58,0,0,0,0,259.87232102143184
Washington,DC,20020,4.0,2.0,450000,1964.0,3944.0,1632.0,5,0.0,38.86871,-76.94337,SINGLE_FAMILY,1405 42nd Pl SE,,0.58,0,0,0,0,275.7352941176471
Washington,DC,20020,3.0,2.0,399900,1942.0,2771.0,1491.0,53,0.0,38.86678,-76.94555,TOWNHOUSE,1612 Fort Dupont St SE,,0.58,0,0,0,0,268.2092555331992
Washington,DC,20020,3.0,2.0,270000,1952.0,9278.752391886721,1118.0,2,455.0,38.85688,-76.9974,CONDO,2655 Birney Pl SE APT 202,,0.0,0,0,0,0,241.5026833631485
Washington,DC,20012,3.0,1.0,490000,1928.0,1783.0,1310.0,14,0.0,38.96782,-77.02444,SINGLE_FAMILY,6414 8th St NW,482000.0,0.58,0,0,0,0,374.0458015267176
Washington,DC,20012,3.0,2.0,599995,1937.0,2144.0,1240.0,15,0.0,38.96785,-77.01436,SINGLE_FAMILY,6416 Blair Rd NW,584500.0,0.58,0,0,0,0,483.866935483871
Washington,DC,20020,2.0,1.0,75000,1968.0,9278.752391886721,680.0,12,0.0,38.86366,-76.98015,CONDO,2100 Fendall St SE UNIT 3,68200.0,0.58,0,0,0,0,110.29411764705883
Washington,DC,20012,4.0,4.0,975999,1921.0,3590.0,2765.0,66,0.0,38.97408,-77.02584,SINGLE_FAMILY,6922 9th St NW,937200.0,0.58,0,0,0,0,352.9833634719711
Washington,DC,20012,3.0,1.0,525000,1929.0,1729.0,1109.0,21,0.0,38.96822,-77.02269,TOWNHOUSE,6424 7th St NW,508200.0,0.58,0,0,0,0,473.3994589720469
Washington,DC,20012,4.0,3.0,822900,1939.0,3588.0,2056.0,98,0.0,38.96848,-77.03063,SINGLE_FAMILY,1323 Tewkesbury Pl NW,791300.0,0.58,0,0,0,0,400.2431906614786
Washington,DC,20020,2.0,1.0,139000,1963.0,9278.752391886721,755.0,63,391.0,38.858944,-76.99708,CONDO,2636 Wade Rd SE APT 24,130100.0,0.58,0,0,0,0,184.10596026490066
Washington,DC,20020,3.0,3.0,875000,1938.0,4087.0,1906.0,26,0.0,38.87031,-76.95668,SINGLE_FAMILY,3405 Carpenter St SE,846700.0,0.58,0,0,0,0,459.0766002098636
Washington,DC,20012,1.0,1.0,599000,1919.0,8918.0,766.0,31,0.0,38.96955,-77.00829,SINGLE_FAMILY,6540 Eastern Ave NE,578200.0,0.58,0,0,0,0,781.9843342036554
Washington,DC,20012,1.0,1.0,267800,2023.0,9278.752391886721,550.0,68,337.0,38.977,-77.02769,CONDO,7175 12th St NW UNIT 310,,0.58,0,0,0,0,486.90909090909093
Washington,DC,20012,3.0,4.0,699999,1948.0,2325.0,1532.0,6,0.0,38.98244,-77.02567,SINGLE_FAMILY,7624 9th St NW,708600.0,0.58,0,0,0,0,456.91840731070494
Washington,DC,20012,4.0,4.0,1300000,1948.0,6171.0,2804.0,6,0.0,38.97804,-77.03539,SINGLE_FAMILY,7250 15th Pl NW,,0.58,0,0,0,0,463.623395149786
Washington,DC,20020,3.0,3.0,160000,1971.0,2196.0,1452.0,1,0.0,38.86554,-76.98197,LOT,1600 U St SE,,0.58,0,0,0,0,110.19283746556474
Washington,DC,20020,3.0,2.0,689900,1940.0,9278.752391886721,1996.0,41,0.0,38.86943,-76.95602,SINGLE_FAMILY,3429 Highwood Dr SE,663900.0,0.58,0,0,0,0,345.64128256513027
Washington,DC,20020,4.0,4.0,825900,1920.0,3588.0,2802.0,114,0.0,38.86775,-76.9853,SINGLE_FAMILY,1334 T St SE,797800.0,0.58,0,0,0,0,294.75374732334046
Washington,DC,20012,5.0,4.0,1495000,1950.0,11251.0,3729.0,12,0.0,38.97653,-77.03594,SINGLE_FAMILY,7119 16th St NW,,0.58,0,0,0,0,400.9117725931885
Washington,DC,20012,1.0,1.0,267800,2023.0,9278.752391886721,550.0,68,337.0,38.976902,-77.02773,CONDO,7175 12th St NW UNIT 509,,0.58,0,0,0,0,486.90909090909093
Washington,DC,20012,2.0,2.0,619900,2023.0,9278.752391886721,1008.0,75,646.0,38.97705,-77.02775,CONDO,7175 12th St NW UNIT 213,,0.58,0,0,0,0,614.9801587301587
Washington,DC,20012,2.0,3.0,579000,2022.0,9278.752391886721,1068.0,176,115.0,38.97822,-77.02677,CONDO,1103 Fern St NW #303,562700.0,0.58,0,0,0,0,542.1348314606741
Washington,DC,20012,2.0,2.0,699900,2022.0,9278.752391886721,880.0,224,375.0,38.98282,-77.02681,CONDO,7700 Georgia Ave NW #502,678400.0,0.58,0,0,0,0,795.3409090909091
Washington,DC,20012,3.0,3.0,1064900,2023.0,9278.752391886721,1405.0,75,871.0,38.97654,-77.02775,CONDO,7175 12th St NW #317,,0.58,0,0,0,0,757.9359430604982
Washington,DC,20011,4.0,3.0,965000,1939.0,5761.0,2537.0,1,0.0,38.960587,-77.03681,SINGLE_FAMILY,5810 16th St NW,1087900.0,0.58,0,0,0,0,380.37051635790306
Washington,DC,20012,2.0,2.0,774900,2023.0,9278.752391886721,1129.0,68,646.0,38.97654,-77.02775,CONDO,7175 12th St NW #302,,0.58,0,0,0,0,686.3596102745793
Washington,DC,20012,2.0,3.0,599000,2022.0,9278.752391886721,1068.0,431,115.0,38.97822,-77.02677,CONDO,1103 Fern St NW #304,,0.58,0,0,0,0,560.8614232209737
Washington,DC,20011,4.0,4.0,899900,1929.0,1705.0,1940.0,2,0.0,38.94509,-77.01859,TOWNHOUSE,420 Allison St NW,907600.0,0.58,0,0,0,0,463.8659793814433
Washington,DC,20011,6.0,3.0,1100000,1913.0,5334.0,2394.0,21,0.0,38.95209,-77.03105,SINGLE_FAMILY,1315 Gallatin St NW,,0.58,0,0,0,0,459.4820384294068
Washington,DC,20011,1.0,1.0,195000,1929.0,9278.752391886721,722.0,146,977.0,38.95098,-77.013954,CONDO,208 Farragut St NW APT 101,,0.0,0,0,0,0,270.0831024930748
Washington,DC,20011,2.0,2.0,649900,2022.0,9278.752391886721,1290.0,2,576.0,38.940357,-77.02524,CONDO,4014 Georgia Ave NW #401,649500.0,0.58,0,0,0,0,503.7984496124031
Washington,DC,20011,5.0,4.0,1499999,1927.0,2770.0,2640.0,5,0.0,38.94099,-77.03134,TOWNHOUSE,1343 Taylor St NW,,0.58,0,0,0,0,568.1814393939394
Washington,DC,20011,4.0,3.0,910000,1936.0,5469.0,2150.0,19,0.0,38.95315,-77.0318,SINGLE_FAMILY,1353 Hamilton St NW,889200.0,0.58,0,0,0,0,423.25581395348837
Washington,DC,20011,3.0,5.0,1165000,1917.0,9278.752391886721,2680.0,4,404.0,38.94548,-77.02853,TOWNHOUSE,4511 Iowa Ave NW #3,1121200.0,0.58,0,0,0,0,434.7014925373134
Washington,DC,20011,4.0,5.0,1995000,1940.0,7364.0,4120.0,2,0.0,38.94951,-77.03843,SINGLE_FAMILY,4822 Blagden Ave NW,,0.58,0,0,0,0,484.22330097087377
Washington,DC,20015,2.0,2.0,647800,2013.0,9278.752391886721,900.0,26,239.0,38.95875,-77.07165,CONDO,5231 Connecticut Ave NW #202,632400.0,0.58,0,0,0,0,719.7777777777778
Washington,DC,20015,6.0,8.0,2995000,1930.0,5244.0,5166.0,3,0.0,38.96171,-77.0699,SINGLE_FAMILY,5416 Nevada Ave NW,2953900.0,0.58,0,0,0,0,579.7522260936895
Washington,DC,20011,3.0,3.0,749000,1924.0,1608.0,2032.0,34,0.0,38.94921,-77.02642,TOWNHOUSE,927 Delafield Pl NW,731300.0,0.58,0,0,0,0,368.6023622047244
Washington,DC,20015,5.0,5.0,2699999,1909.0,9100.0,3986.0,49,0.0,38.96418,-77.07236,SINGLE_FAMILY,3705 Morrison St NW,,0.58,0,0,0,0,677.3705469141997
Washington,DC,20011,3.0,3.0,750000,1936.0,2693.0,2198.0,7,0.0,38.96053,-77.01645,SINGLE_FAMILY,5808 3rd St NW,747000.0,0.58,0,0,0,0,341.21929026387625
Washington,DC,20011,3.0,3.0,800000,1949.0,2170.0,1688.0,2,0.0,38.96661,-77.0084,SINGLE_FAMILY,24 Sheridan St NE,484300.0,0.58,0,0,0,0,473.93364928909955
Washington,DC,20015,7.0,6.0,3650000,1911.0,9563.0,6000.0,22,0.0,38.96556,-77.07357,SINGLE_FAMILY,3730 Northampton St NW,3463600.0,0.58,0,0,0,0,608.3333333333334
Washington,DC,20015,4.0,3.0,1599999,1956.0,9629.0,4447.0,21,0.0,38.98432,-77.05356,SINGLE_FAMILY,7030 Oregon Ave NW,1553700.0,0.58,0,0,0,0,359.7928940859006
Washington,DC,20007,8.0,9.0,13500000,1853.0,14447.0,11158.0,89,0.0,38.91034,-77.05741,SINGLE_FAMILY,1534 28th St NW,12175000.0,0.58,0,0,0,0,1209.8942462806954
Washington,DC,20015,2.0,2.0,1349900,2007.0,9278.752391886721,1869.0,83,1779.0,38.96129,-77.08444,CONDO,4301 Military Rd NW PENTHOUSE 4,1310500.0,0.58,0,0,0,0,722.2578919208132
Washington,DC,20011,3.0,4.0,779000,1932.0,1530.0,2238.0,5,0.0,38.95139,-77.01727,TOWNHOUSE,5007 4th St NW,699500.0,0.58,0,0,0,0,348.0786416443253
